epoch,loss,val_loss
0,0.010942475850798397,0.0006474316204163331
1,0.011794231679491991,0.0006493421471327328
0,0.012507742981471616,0.000644549544473968
0,0.0109836472126941,0.0006485219212815234
0,0.011923372575283827,0.0006453825835150282
0,0.010564114037190899,0.005491379662857475
0,0.011730659238531919,0.004606591077484794
0,0.01273439879640634,0.005681622831299912
